Transaction_Text,Label
Appliance EMI - INR 30677 - Ref 701510,EMI
Home loan EMI - INR 38411 - Ref 976189,EMI
Mutual fund SIP - INR 47080 - Ref 392294,Investment
Mall shopping payment - INR 44934 - Ref 527694,Shopping
Laptop EMI payment - INR 47778 - Ref 358362,EMI
Home loan EMI - INR 5777 - Ref 442914,EMI
Lifestyle store purchase - INR 25566 - Ref 967670,Shopping
Supermarket shopping - INR 20432 - Ref 427480,Shopping
Education loan EMI - INR 11181 - Ref 107818,EMI
Bakery purchase - INR 42536 - Ref 643797,Food
Personal loan EMI - INR 18528 - Ref 451659,EMI
Grocery food items - INR 11849 - Ref 209246,Food
MakeMyTrip travel booking - INR 46422 - Ref 284604,Travel
Zomato food delivery - INR 31544 - Ref 966455,Food
Consumer durable EMI - INR 27868 - Ref 349343,EMI
Swiggy order payment - INR 22790 - Ref 264063,Food
Grocery food items - INR 11569 - Ref 238194,Food
Demat account transfer - INR 47903 - Ref 409151,Investment
Amazon online shopping - INR 47138 - Ref 557601,Shopping
MakeMyTrip travel booking - INR 11252 - Ref 395749,Travel
Mutual fund SIP - INR 16940 - Ref 921390,Investment
Home loan EMI - INR 18524 - Ref 643604,EMI
Car loan EMI - INR 13417 - Ref 566724,EMI
Rapido bike ride - INR 23493 - Ref 937048,Travel
Ajio clothing purchase - INR 19142 - Ref 360842,Shopping
Stock market investment - INR 24520 - Ref 603102,Investment
Cafe coffee purchase - INR 16602 - Ref 484715,Food
Supermarket shopping - INR 4549 - Ref 110908,Shopping
Share trading debit - INR 26825 - Ref 697744,Investment
ETF purchase - INR 21416 - Ref 296462,Investment
Fixed deposit investment - INR 27664 - Ref 538792,Investment
Dominos pizza order - INR 24175 - Ref 449433,Food
Mall shopping payment - INR 6972 - Ref 270058,Shopping
Flipkart purchase - INR 1083 - Ref 744113,Shopping
Home loan EMI - INR 41313 - Ref 178624,EMI
NPS contribution - INR 33526 - Ref 876991,Investment
Dominos pizza order - INR 32789 - Ref 923441,Food
Laptop EMI payment - INR 7000 - Ref 665824,EMI
Restaurant dine-in bill - INR 42908 - Ref 196763,Food
Mobile EMI payment - INR 37569 - Ref 894369,EMI
Bakery purchase - INR 30196 - Ref 978769,Food
Fixed deposit investment - INR 18384 - Ref 898465,Investment
Ola cab booking - INR 17326 - Ref 592749,Travel
Laptop EMI payment - INR 13740 - Ref 801366,EMI
Appliance EMI - INR 8062 - Ref 657713,EMI
Electronics purchase - INR 42516 - Ref 214057,Shopping
Uber ride payment - INR 22863 - Ref 268960,Travel
Ola cab booking - INR 20906 - Ref 208550,Travel
Stock market investment - INR 10815 - Ref 402667,Investment
Laptop EMI payment - INR 45401 - Ref 502963,EMI
Cafe coffee purchase - INR 20797 - Ref 351051,Food
Mutual fund SIP - INR 13905 - Ref 313917,Investment
Ajio clothing purchase - INR 15870 - Ref 155443,Shopping
Retail store shopping - INR 14897 - Ref 589351,Shopping
MakeMyTrip travel booking - INR 26335 - Ref 941559,Travel
Lifestyle store purchase - INR 27795 - Ref 793169,Shopping
Share trading debit - INR 39654 - Ref 451217,Investment
Ajio clothing purchase - INR 19216 - Ref 253441,Shopping
eBay online order - INR 12785 - Ref 138893,Shopping
Home loan EMI - INR 35414 - Ref 867171,EMI
Retirement fund investment - INR 10069 - Ref 300276,Investment
Gold bond investment - INR 8747 - Ref 410632,Investment
Stock market investment - INR 46071 - Ref 929592,Investment
NPS contribution - INR 18834 - Ref 304858,Investment
Restaurant dine-in bill - INR 28301 - Ref 327759,Food
Lifestyle store purchase - INR 36755 - Ref 666335,Shopping
Stock market investment - INR 23960 - Ref 877224,Investment
Uber ride payment - INR 25536 - Ref 433738,Travel
Mutual fund SIP - INR 49244 - Ref 585082,Investment
Airport taxi fare - INR 23589 - Ref 864918,Travel
Fixed deposit investment - INR 776 - Ref 380744,Investment
Fixed deposit investment - INR 3237 - Ref 795334,Investment
Mall shopping payment - INR 22113 - Ref 133817,Shopping
Fixed deposit investment - INR 41039 - Ref 383289,Investment
Mutual fund SIP - INR 39020 - Ref 288384,Investment
ETF purchase - INR 787 - Ref 809647,Investment
Airport taxi fare - INR 19932 - Ref 583032,Travel
Flight ticket booking - INR 22210 - Ref 523645,Travel
Retirement fund investment - INR 47909 - Ref 345805,Investment
Mutual fund SIP - INR 8447 - Ref 588308,Investment
Flipkart purchase - INR 38950 - Ref 466699,Shopping
Retail store shopping - INR 8985 - Ref 686207,Shopping
ETF purchase - INR 27511 - Ref 690765,Investment
Demat account transfer - INR 45456 - Ref 682217,Investment
Home loan EMI - INR 40249 - Ref 680551,EMI
Retirement fund investment - INR 36056 - Ref 275016,Investment
Consumer durable EMI - INR 15708 - Ref 644571,EMI
Credit card EMI - INR 48242 - Ref 146292,EMI
Mall shopping payment - INR 49720 - Ref 482382,Shopping
McDonald's meal payment - INR 12564 - Ref 369024,Food
Hotel dinner bill - INR 8264 - Ref 575974,Food
Laptop EMI payment - INR 413 - Ref 544663,EMI
Amazon online shopping - INR 219 - Ref 879809,Shopping
Retirement fund investment - INR 32633 - Ref 710771,Investment
Supermarket shopping - INR 28468 - Ref 681042,Shopping
Rapido bike ride - INR 11605 - Ref 760945,Travel
Gold bond investment - INR 25020 - Ref 692709,Investment
Demat account transfer - INR 32348 - Ref 590279,Investment
Laptop EMI payment - INR 39558 - Ref 879589,EMI
Myntra fashion order - INR 39852 - Ref 298830,Shopping
Stock market investment - INR 43672 - Ref 630315,Investment
Flipkart purchase - INR 48326 - Ref 543269,Shopping
Retirement fund investment - INR 22740 - Ref 355408,Investment
Mutual fund SIP - INR 11930 - Ref 967956,Investment
Personal loan EMI - INR 15900 - Ref 444881,EMI
Home loan EMI - INR 2102 - Ref 568386,EMI
Bus ticket purchase - INR 42753 - Ref 155910,Travel
Ajio clothing purchase - INR 5929 - Ref 191350,Shopping
Stock market investment - INR 38272 - Ref 337831,Investment
Ola cab booking - INR 2122 - Ref 215830,Travel
MakeMyTrip travel booking - INR 4817 - Ref 133932,Travel
Ola cab booking - INR 12802 - Ref 601885,Travel
MakeMyTrip travel booking - INR 5198 - Ref 472962,Travel
NPS contribution - INR 2454 - Ref 888389,Investment
Retail store shopping - INR 49895 - Ref 546340,Shopping
Cafe coffee purchase - INR 45315 - Ref 792446,Food
Myntra fashion order - INR 37629 - Ref 223698,Shopping
Rapido bike ride - INR 8307 - Ref 552766,Travel
Dominos pizza order - INR 39243 - Ref 482824,Food
Flight ticket booking - INR 28466 - Ref 839553,Travel
Demat account transfer - INR 38417 - Ref 156910,Investment
Rapido bike ride - INR 15893 - Ref 236369,Travel
IRCTC train ticket - INR 22978 - Ref 755378,Travel
Demat account transfer - INR 16645 - Ref 472608,Investment
Bus ticket purchase - INR 31387 - Ref 696923,Travel
Credit card EMI - INR 11835 - Ref 392980,EMI
Personal loan EMI - INR 40990 - Ref 970184,EMI
Home loan EMI - INR 30620 - Ref 862206,EMI
Dominos pizza order - INR 33423 - Ref 752445,Food
Laptop EMI payment - INR 31073 - Ref 480795,EMI
Personal loan EMI - INR 14026 - Ref 314855,EMI
Bakery purchase - INR 3094 - Ref 436578,Food
Zomato food delivery - INR 1007 - Ref 231676,Food
Education loan EMI - INR 32253 - Ref 993303,EMI
Bike loan EMI - INR 14275 - Ref 117367,EMI
Amazon online shopping - INR 32137 - Ref 404404,Shopping
Electronics purchase - INR 49313 - Ref 844484,Shopping
Demat account transfer - INR 23558 - Ref 702680,Investment
Demat account transfer - INR 48028 - Ref 663681,Investment
Airport taxi fare - INR 46430 - Ref 490532,Travel
Zomato food delivery - INR 27544 - Ref 966560,Food
MakeMyTrip travel booking - INR 30199 - Ref 204049,Travel
Fixed deposit investment - INR 3282 - Ref 412033,Investment
MakeMyTrip travel booking - INR 22665 - Ref 308357,Travel
Flight ticket booking - INR 15279 - Ref 566239,Travel
Personal loan EMI - INR 39582 - Ref 961731,EMI
PPF contribution - INR 11061 - Ref 432381,Investment
Bakery purchase - INR 32218 - Ref 628864,Food
Retail store shopping - INR 37246 - Ref 661795,Shopping
PPF contribution - INR 35503 - Ref 102783,Investment
PPF contribution - INR 8799 - Ref 477505,Investment
Airport taxi fare - INR 3403 - Ref 385899,Travel
Restaurant dine-in bill - INR 3511 - Ref 630816,Food
Bike loan EMI - INR 48868 - Ref 574216,EMI
Bike loan EMI - INR 15495 - Ref 490945,EMI
Share trading debit - INR 21091 - Ref 401733,Investment
Mall shopping payment - INR 41828 - Ref 204075,Shopping
Rapido bike ride - INR 29103 - Ref 631575,Travel
Bakery purchase - INR 49856 - Ref 582588,Food
Gold bond investment - INR 13373 - Ref 906380,Investment
Retail store shopping - INR 13880 - Ref 246271,Shopping
Bus ticket purchase - INR 39241 - Ref 856160,Travel
ETF purchase - INR 27791 - Ref 955123,Investment
Mobile EMI payment - INR 40296 - Ref 532805,EMI
Appliance EMI - INR 32856 - Ref 282457,EMI
Hotel dinner bill - INR 11706 - Ref 254450,Food
KFC online order - INR 23686 - Ref 637442,Food
Amazon online shopping - INR 33293 - Ref 262330,Shopping
Retail store shopping - INR 31128 - Ref 451033,Shopping
Cafe coffee purchase - INR 27349 - Ref 819037,Food
Supermarket shopping - INR 2373 - Ref 799676,Shopping
Cafe coffee purchase - INR 1730 - Ref 453877,Food
KFC online order - INR 31161 - Ref 708444,Food
Retail store shopping - INR 6736 - Ref 338986,Shopping
Credit card EMI - INR 3597 - Ref 614480,EMI
Hotel stay booking - INR 37201 - Ref 770713,Travel
eBay online order - INR 33833 - Ref 617903,Shopping
Lifestyle store purchase - INR 46196 - Ref 475398,Shopping
Retirement fund investment - INR 44824 - Ref 676897,Investment
Hotel dinner bill - INR 12814 - Ref 742307,Food
Swiggy order payment - INR 4475 - Ref 970452,Food
Retirement fund investment - INR 41165 - Ref 184103,Investment
Retail store shopping - INR 35913 - Ref 290825,Shopping
Hotel dinner bill - INR 18589 - Ref 497815,Food
Amazon online shopping - INR 9124 - Ref 673459,Shopping
Uber ride payment - INR 42986 - Ref 256047,Travel
Mobile EMI payment - INR 32711 - Ref 980728,EMI
McDonald's meal payment - INR 28133 - Ref 944348,Food
Grocery food items - INR 40765 - Ref 668185,Food
Amazon online shopping - INR 27323 - Ref 211537,Shopping
Uber ride payment - INR 35569 - Ref 916587,Travel
Fixed deposit investment - INR 41772 - Ref 587712,Investment
Consumer durable EMI - INR 22319 - Ref 587417,EMI
Ola cab booking - INR 34523 - Ref 991208,Travel
Hotel dinner bill - INR 16038 - Ref 771203,Food
Gold bond investment - INR 26659 - Ref 812929,Investment
Home loan EMI - INR 43801 - Ref 724648,EMI
Swiggy order payment - INR 36846 - Ref 131776,Food
Car loan EMI - INR 8086 - Ref 263736,EMI
KFC online order - INR 41460 - Ref 555481,Food
Credit card EMI - INR 12679 - Ref 814003,EMI
eBay online order - INR 2446 - Ref 398032,Shopping
Mall shopping payment - INR 15671 - Ref 412339,Shopping
Demat account transfer - INR 4361 - Ref 735412,Investment
NPS contribution - INR 43920 - Ref 155129,Investment
Swiggy order payment - INR 38067 - Ref 385439,Food
Supermarket shopping - INR 4471 - Ref 338895,Shopping
Bakery purchase - INR 40204 - Ref 447810,Food
Ajio clothing purchase - INR 34923 - Ref 144154,Shopping
Consumer durable EMI - INR 49071 - Ref 411628,EMI
Bike loan EMI - INR 796 - Ref 172684,EMI
Myntra fashion order - INR 32613 - Ref 806468,Shopping
Fixed deposit investment - INR 29740 - Ref 647275,Investment
Mutual fund SIP - INR 29532 - Ref 840093,Investment
Metro card recharge - INR 32426 - Ref 786696,Travel
Hotel dinner bill - INR 1039 - Ref 713196,Food
Swiggy order payment - INR 4321 - Ref 194803,Food
Retirement fund investment - INR 27743 - Ref 911069,Investment
Amazon online shopping - INR 48250 - Ref 723648,Shopping
Ajio clothing purchase - INR 27540 - Ref 229660,Shopping
Demat account transfer - INR 464 - Ref 578567,Investment
Myntra fashion order - INR 34085 - Ref 561647,Shopping
Mobile EMI payment - INR 15761 - Ref 538979,EMI
Supermarket shopping - INR 15090 - Ref 139082,Shopping
NPS contribution - INR 39960 - Ref 750905,Investment
Zomato food delivery - INR 49262 - Ref 410017,Food
Amazon online shopping - INR 11949 - Ref 951790,Shopping
Mall shopping payment - INR 29556 - Ref 345542,Shopping
Car loan EMI - INR 35749 - Ref 649074,EMI
Consumer durable EMI - INR 9042 - Ref 865912,EMI
Airport taxi fare - INR 548 - Ref 678883,Travel
Laptop EMI payment - INR 45115 - Ref 704815,EMI
Swiggy order payment - INR 45060 - Ref 449005,Food
Mall shopping payment - INR 38203 - Ref 245081,Shopping
Hotel dinner bill - INR 34495 - Ref 560566,Food
McDonald's meal payment - INR 28904 - Ref 164962,Food
Amazon online shopping - INR 9344 - Ref 548761,Shopping
Retirement fund investment - INR 26155 - Ref 600153,Investment
Retirement fund investment - INR 20757 - Ref 996379,Investment
Metro card recharge - INR 22252 - Ref 353966,Travel
Ola cab booking - INR 24604 - Ref 870497,Travel
Supermarket shopping - INR 44511 - Ref 239661,Shopping
Electronics purchase - INR 33027 - Ref 108837,Shopping
Amazon online shopping - INR 43272 - Ref 352511,Shopping
PPF contribution - INR 7063 - Ref 917464,Investment
Mutual fund SIP - INR 45486 - Ref 249027,Investment
Myntra fashion order - INR 23137 - Ref 155237,Shopping
MakeMyTrip travel booking - INR 22940 - Ref 915719,Travel
Flight ticket booking - INR 16548 - Ref 423771,Travel
Retail store shopping - INR 49114 - Ref 507479,Shopping
Retail store shopping - INR 37877 - Ref 990688,Shopping
Flight ticket booking - INR 20075 - Ref 341045,Travel
Supermarket shopping - INR 24014 - Ref 381972,Shopping
Retail store shopping - INR 34627 - Ref 743786,Shopping
Lifestyle store purchase - INR 29923 - Ref 953884,Shopping
IRCTC train ticket - INR 44926 - Ref 796440,Travel
Personal loan EMI - INR 39659 - Ref 959831,EMI
Amazon online shopping - INR 3436 - Ref 694386,Shopping
Flight ticket booking - INR 405 - Ref 816151,Travel
Metro card recharge - INR 23396 - Ref 347417,Travel
Car loan EMI - INR 2236 - Ref 898131,EMI
Myntra fashion order - INR 26488 - Ref 985436,Shopping
Ajio clothing purchase - INR 24417 - Ref 747062,Shopping
MakeMyTrip travel booking - INR 23863 - Ref 809176,Travel
Electronics purchase - INR 19817 - Ref 218144,Shopping
Airport taxi fare - INR 4006 - Ref 545407,Travel
Credit card EMI - INR 46863 - Ref 404308,EMI
ETF purchase - INR 45160 - Ref 241310,Investment
Ajio clothing purchase - INR 17029 - Ref 193944,Shopping
Dominos pizza order - INR 3245 - Ref 889115,Food
Supermarket shopping - INR 16338 - Ref 381172,Shopping
Metro card recharge - INR 25780 - Ref 827995,Travel
Education loan EMI - INR 35163 - Ref 182164,EMI
McDonald's meal payment - INR 20933 - Ref 265459,Food
Electronics purchase - INR 22560 - Ref 564401,Shopping
Bike loan EMI - INR 15470 - Ref 453189,EMI
Share trading debit - INR 46809 - Ref 597878,Investment
NPS contribution - INR 20312 - Ref 544954,Investment
Mobile EMI payment - INR 2333 - Ref 211002,EMI
Bus ticket purchase - INR 26854 - Ref 886753,Travel
Rapido bike ride - INR 44667 - Ref 478634,Travel
Flipkart purchase - INR 10356 - Ref 423281,Shopping
PPF contribution - INR 19907 - Ref 546181,Investment
Swiggy order payment - INR 11989 - Ref 364089,Food
Hotel stay booking - INR 19493 - Ref 350444,Travel
Amazon online shopping - INR 34024 - Ref 857334,Shopping
Gold bond investment - INR 34399 - Ref 863422,Investment
Myntra fashion order - INR 48083 - Ref 646523,Shopping
Retirement fund investment - INR 18177 - Ref 721613,Investment
NPS contribution - INR 28918 - Ref 696796,Investment
Amazon online shopping - INR 6075 - Ref 108155,Shopping
Restaurant dine-in bill - INR 24164 - Ref 239753,Food
KFC online order - INR 33390 - Ref 775452,Food
Mutual fund SIP - INR 23200 - Ref 357797,Investment
Demat account transfer - INR 30510 - Ref 487055,Investment
Swiggy order payment - INR 9797 - Ref 998780,Food
Car loan EMI - INR 37287 - Ref 187421,EMI
Swiggy order payment - INR 43407 - Ref 790539,Food
Supermarket shopping - INR 9543 - Ref 259714,Shopping
Fixed deposit investment - INR 36636 - Ref 767006,Investment
Electronics purchase - INR 43435 - Ref 371936,Shopping
McDonald's meal payment - INR 47066 - Ref 271662,Food
Dominos pizza order - INR 11402 - Ref 210720,Food
McDonald's meal payment - INR 8390 - Ref 147087,Food
Laptop EMI payment - INR 46396 - Ref 301941,EMI
Consumer durable EMI - INR 37867 - Ref 361949,EMI
KFC online order - INR 26192 - Ref 467260,Food
Bike loan EMI - INR 41870 - Ref 919314,EMI
Gold bond investment - INR 29246 - Ref 518519,Investment
Fixed deposit investment - INR 24600 - Ref 806930,Investment
Home loan EMI - INR 1614 - Ref 944220,EMI
Consumer durable EMI - INR 23661 - Ref 833810,EMI
Dominos pizza order - INR 26613 - Ref 775225,Food
Supermarket shopping - INR 30047 - Ref 747063,Shopping
Metro card recharge - INR 35345 - Ref 807464,Travel
Uber ride payment - INR 45970 - Ref 950712,Travel
Mobile EMI payment - INR 24262 - Ref 731797,EMI
Personal loan EMI - INR 3572 - Ref 246933,EMI
Personal loan EMI - INR 7349 - Ref 809746,EMI
Stock market investment - INR 35097 - Ref 625479,Investment
Appliance EMI - INR 38113 - Ref 993075,EMI
Cafe coffee purchase - INR 38803 - Ref 995924,Food
Mutual fund SIP - INR 9910 - Ref 111406,Investment
Hotel stay booking - INR 19172 - Ref 436445,Travel
Gold bond investment - INR 22261 - Ref 426350,Investment
Fixed deposit investment - INR 38877 - Ref 188475,Investment
Hotel stay booking - INR 35788 - Ref 590258,Travel
Supermarket shopping - INR 17227 - Ref 321082,Shopping
Rapido bike ride - INR 20099 - Ref 692755,Travel
eBay online order - INR 23640 - Ref 271904,Shopping
Restaurant dine-in bill - INR 39062 - Ref 440336,Food
Mobile EMI payment - INR 39821 - Ref 157044,EMI
Personal loan EMI - INR 34116 - Ref 806861,EMI
Bakery purchase - INR 30696 - Ref 290712,Food
Bus ticket purchase - INR 15194 - Ref 249738,Travel
McDonald's meal payment - INR 35737 - Ref 670098,Food
McDonald's meal payment - INR 17892 - Ref 998883,Food
Uber ride payment - INR 6320 - Ref 699620,Travel
Car loan EMI - INR 10556 - Ref 474263,EMI
Zomato food delivery - INR 8960 - Ref 863650,Food
Hotel stay booking - INR 5598 - Ref 286253,Travel
Ajio clothing purchase - INR 35882 - Ref 161732,Shopping
Swiggy order payment - INR 15535 - Ref 551667,Food
Ajio clothing purchase - INR 3675 - Ref 484649,Shopping
Bus ticket purchase - INR 19436 - Ref 363946,Travel
Credit card EMI - INR 36905 - Ref 512131,EMI
Stock market investment - INR 35481 - Ref 482923,Investment
